iso3,hazard,income_cat,rp,fa,recovery_rate,recovery_time,n,macro_multiplier_Gamma,v_ew
ECU,Earthquake,q3,25.0,0.026295729397508245,0.1990000000000001,15.053931022884363,0.2,1.465656471789901,0.28714183233874274
ECU,Earthquake,q3,50.0,0.05228352797159302,0.1990000000000001,15.053931022884363,0.2,1.465656471789901,0.28714183233874274
ECU,Earthquake,q3,100.0,0.10334162969486183,0.1990000000000001,15.053931022884363,0.2,1.465656471789901,0.28714183233874274
ECU,Earthquake,q3,250.0,0.24960053336753169,0.1990000000000001,15.053931022884363,0.2,1.465656471789901,0.28714183233874274
ECU,Earthquake,q3,500.0,0.4428281557161105,0.1990000000000001,15.053931022884363,0.2,1.465656471789901,0.28714183233874274
ECU,Earthquake,q3,1000.0,0.6172332329598175,0.1990000000000001,15.053931022884363,0.2,1.465656471789901,0.28714183233874274
ECU,Earthquake,q3,2500.0,0.6666666666666666,0.1990000000000001,15.053931022884363,0.2,1.465656471789901,0.4001336287462476
ECU,Earthquake,q3,5000.0,0.6666666666666666,0.1990000000000001,15.053931022884363,0.2,1.465656471789901,0.5307347864700671
ECU,Flood,q3,10.0,0.022322277264583065,0.1497866136776995,20.0,0.2,1.5748938127142518,0.4776301217241371
ECU,Flood,q3,25.0,0.045243177822109404,0.1497866136776995,20.0,0.2,1.5748938127142518,0.4776301217241371
ECU,Flood,q3,50.0,0.06250625724071568,0.1497866136776995,20.0,0.2,1.5748938127142518,0.4776301217241371
ECU,Flood,q3,100.0,0.06964473226020569,0.1497866136776995,20.0,0.2,1.5748938127142518,0.4776301217241371
ECU,Flood,q3,250.0,0.07419444832481151,0.1497866136776995,20.0,0.2,1.5748938127142518,0.4776301217241371
ECU,Flood,q3,500.0,0.07830098692614883,0.1497866136776995,20.0,0.2,1.5748938127142518,0.4776301217241371
ECU,Flood,q3,1000.0,0.08328716022708732,0.1497866136776995,20.0,0.2,1.5748938127142518,0.4776301217241371
ECU,Flood,q3,2500.0,0.09153414553169777,0.1497866136776995,20.0,0.2,1.5748938127142518,0.4776301217241371
ECU,Flood,q3,5000.0,0.09930643409755545,0.1497866136776995,20.0,0.2,1.5748938127142518,0.4776301217241371
ECU,Tsunami,q3,10.0,0.00012053286794829016,0.1497866136776995,20.0,0.2,1.5748938127142518,0.4776301217241371
ECU,Tsunami,q3,25.0,0.0002688513059474239,0.1497866136776995,20.0,0.2,1.5748938127142518,0.4776301217241371
ECU,Tsunami,q3,50.0,0.0004886584958451299,0.1497866136776995,20.0,0.2,1.5748938127142518,0.4776301217241371
ECU,Tsunami,q3,100.0,0.0008832728580334749,0.1497866136776995,20.0,0.2,1.5748938127142518,0.4776301217241371
ECU,Tsunami,q3,250.0,0.001922128696178304,0.1497866136776995,20.0,0.2,1.5748938127142518,0.4776301217241371
ECU,Tsunami,q3,500.0,0.0034377919016882834,0.1497866136776995,20.0,0.2,1.5748938127142518,0.4776301217241371
ECU,Tsunami,q3,1000.0,0.0060929280040450985,0.1497866136776995,20.0,0.2,1.5748938127142518,0.4776301217241371
ECU,Tsunami,q3,2500.0,0.012748488316446342,0.1497866136776995,20.0,0.2,1.5748938127142518,0.4776301217241371
